O2_1,O2_2,O2_3,O2_4,O2_5,O2_6,O2_7,NH4_1,NH4_2,NH4_3,NH4_4,NH4_5,NH4_6,NH4_7,NO2_1,NO2_2,NO2_3,NO2_4,NO2_5,NO2_6,NO2_7,NO3_1,NO3_2,NO3_3,NO3_4,NO3_5,NO3_6,NO3_7,BOD5_1,BOD5_2,BOD5_3,BOD5_4,BOD5_5,BOD5_6,BOD5_7,O2_mean,O2_std,NH4_mean,NH4_std,NO2_mean,NO2_std,NO3_mean,NO3_std,BOD5_mean,BOD5_std,O2_sum,NH4_sum,NO2_sum,NO3_sum,BOD5_sum,target
9.4,8.6,9.545,9.115,8.11,8.98,6.375,0.49,0.314,1.848,3.85,9.37,0.38,0.844,0.034,0.027,0.074,1.252,0.746,0.037,0.11,0.79,3.0,3.96,14.775,4.58,1.73,1.8,5.7,4.9,4.725,6.075,5.725,2.95,4.45,8.589285714285714,1.0903035837609196,2.442285714285714,3.3034481840588783,0.3257142857142857,0.4834289724753487,4.376428571428571,4.773952515374197,4.932142857142857,1.0590595558594156,60.125,17.096,2.28,30.634999999999998,34.525,High
9.4,7.4,9.545,9.115,6.015,8.98,5.03,0.47,0.38,1.64,8.625,12.175,0.31,0.429,0.095,0.099,0.134,0.22,1.075,0.071,0.11,1.99,2.2,2.095,4.9,2.02,0.636,1.8,5.7,5.4,4.725,4.95,6.75,2.155,4.45,7.926428571428572,1.8089539202849492,3.4327142857142854,4.889982948650767,0.25771428571428573,0.3635545416604017,2.2344285714285714,1.289400617488976,4.875714285714286,1.4188623041349848,55.485,24.028999999999996,1.804,15.641,34.13,Low
9.1,4.98,7.96,9.265,6.015,8.98,7.15,0.122,0.125,1.16,8.625,12.175,0.31,0.44,0.065,0.095,0.064,0.22,1.075,0.071,0.19,1.475,2.63,14.67,19.355,20.05,9.53,7.695,4.7,4.97,2.04,2.8,8.4,2.155,2.9,7.635714285714285,1.664653188533647,3.279571428571429,4.983270975879961,0.2542857142857143,0.36739702152925985,10.772142857142857,7.513104583072864,3.9950000000000006,2.2615020819505487,53.449999999999996,22.957,1.7799999999999998,75.405,27.965000000000003,High
8.1,8.5,8.98,9.115,5.4,9.805,5.03,0.24,0.2,0.65,14.515,16.645,0.28,0.429,0.044,0.058,0.011,0.902,1.454,0.037,0.567,0.09,1.62,0.64,7.45,6.03,1.73,1.8,3.52,4.97,3.95,3.5,7.7,3.5,3.0,7.847142857142857,1.8770097165945827,4.708428571428572,7.453619855639336,0.43900000000000006,0.5637599962158838,2.765714285714286,2.81644490533046,4.305714285714286,1.6181044171381231,54.93,32.959,3.0730000000000004,19.360000000000003,30.14,High
7.1,8.4,8.9,6.1,8.2,8.6,7.5,0.25,0.2,0.698,14.8,14.2,0.38,0.51,0.05,0.04,0.011,0.805,0.746,0.037,0.15,3.6,4.2,2.72,6.17,3.73,2.46,2.57,3.3,2.4,3.7,6.5,5.2,3.1,2.27,7.828571428571429,0.9860937847795983,4.434,6.880548815319894,0.26271428571428573,0.35343538508272115,3.635714285714286,1.297932421749519,3.781428571428571,1.5437230815081286,54.800000000000004,31.038,1.839,25.450000000000003,26.47,High
9.4,8.09,11.475,9.115,8.11,8.98,6.375,0.24,0.2,0.65,7.85,12.175,0.28,0.44,0.065,0.095,0.064,0.22,1.075,0.071,0.19,1.02,0.12,14.67,19.355,20.05,9.53,7.695,3.15,2.2,2.04,2.8,8.4,3.5,3.3,8.792142857142858,1.5549728216886864,3.119285714285715,4.874006247919868,0.2542857142857143,0.36739702152925985,10.348571428571429,8.095941737626799,3.6271428571428572,2.1745092495067655,61.545,21.835000000000004,1.7799999999999998,72.44,25.39,High
9.4,7.4,9.545,8.37,6.025,9.805,5.03,0.9,0.99,1.64,10.09,14.515,0.38,0.844,0.04,0.02,0.064,1.252,1.075,0.071,0.19,0.09,0.12,14.67,19.355,20.05,9.53,7.695,10.7,6.6,2.04,10.465,8.4,5.725,5.0,7.939285714285714,1.8617944492957785,4.194142857142857,5.696401215638152,0.3874285714285714,0.5353596476957825,10.215714285714284,8.280077711275535,6.99,3.110271960241848,55.574999999999996,29.359,2.7119999999999997,71.50999999999999,48.93,High
5.89,7.4,6.025,9.265,9.115,9.805,5.03,0.24,0.2,1.848,3.85,15.645,0.38,0.429,0.08,0.078,0.134,0.902,0.746,0.056,0.15,1.6,1.62,3.96,19.355,20.05,1.73,1.8,2.52,3.755,3.95,4.725,7.055,3.5,3.9,7.5042857142857144,1.9111502395403763,3.2274285714285713,5.634944597691056,0.30657142857142855,0.3578392828924074,7.159285714285714,8.611328018261483,4.200714285714286,1.4194817967936648,52.53,22.592,2.146,50.114999999999995,29.405,High
8.933,8.933,9.5,9.42,5.2,10.2,5.2,0.483,0.54,0.714,3.66,5.14,0.429,0.44,0.103,0.102,0.082,0.66,0.934,0.071,0.105,1.533,1.533,4.66,4.66,3.72,3.73,3.73,4.2,4.8,2.8,5.2,7.2,2.91,1.83,8.198000000000002,2.091767593846569,1.6294285714285712,1.9426040819085137,0.29385714285714293,0.3529152063274447,3.3665714285714285,1.3202875768991718,4.134285714285714,1.8060440853133233,57.38600000000001,11.405999999999999,2.0570000000000004,23.566,28.939999999999998,High
7.35,8.65,9.0,8.37,5.4,8.43,7.15,0.215,0.18,1.64,8.625,12.175,0.31,0.429,0.05,0.03,0.074,1.252,0.746,0.037,0.071,1.55,2.15,2.095,4.9,4.58,0.636,1.8,3.45,4.97,3.95,4.95,6.75,2.155,2.9,7.764285714285713,1.2423345918452233,3.3677142857142854,4.937595896597376,0.3228571428571429,0.48470761928246614,2.530142857142857,1.593401019682054,4.160714285714286,1.5353675688344375,54.349999999999994,23.573999999999998,2.2600000000000002,17.711,29.125,Low
7.25,8.1,9.6,7.58,4.2,8.98,6.43,0.48,0.245,1.64,2.3,5.3,0.44,0.51,0.05,0.04,0.082,0.902,2.74,0.064,0.044,2.2,1.2,2.02,6.76,5.45,0.76,1.73,7.1,6.0,2.8,2.9,6.75,2.7,2.27,7.448571428571429,1.781651187068039,1.5592857142857142,1.8163205218504905,0.5602857142857143,1.0116504195761358,2.8742857142857146,2.2913013561646367,4.359999999999999,2.144691119951775,52.14000000000001,10.915,3.922,20.12,30.519999999999996,Low
8.933,8.933,9.29,8.37,3.24,10.4,10.46,0.247,0.483,1.8,14.97,24.22,0.43,0.51,0.089,0.099,0.026,0.805,1.69,0.013,0.191,4.733,3.667,0.714,3.94,2.04,1.44,1.8,4.833,4.2,2.8,5.5,5.5,2.273,2.27,8.517999999999999,2.4540072670362383,6.094285714285713,9.61514750648312,0.4161428571428571,0.6254263688533949,2.619142857142857,1.4909397962997957,3.910857142857143,1.4487749340473175,59.626,42.66,2.913,18.334,27.376,High
7.15,8.3,9.265,9.265,8.55,10.05,6.015,0.28,0.31,0.65,2.845,3.845,0.429,0.429,0.046,0.05,0.011,0.902,1.454,0.11,0.191,0.79,1.15,2.095,9.265,9.805,1.73,2.23,4.625,4.7,4.725,6.025,7.695,3.025,4.2,8.370714285714286,1.3842068383838348,1.2554285714285718,1.461188198823462,0.39485714285714285,0.5611970624095808,3.8664285714285715,3.908000036555052,4.999285714285714,1.4810199992219006,58.595,8.788000000000002,2.764,27.065,34.995,Low
7.1,7.1,9.99,7.98,7.01,9.37,7.98,0.21,0.22,0.73,2.31,10.145,0.429,0.429,0.078,0.1,0.011,0.902,1.23,0.013,0.059,1.2,1.2,2.095,4.9,5.07,1.77,2.07,6.025,5.3,9.5,5.725,3.625,6.625,5.2,8.075714285714286,1.183058988989379,2.0675714285714286,3.636084105056925,0.3418571428571428,0.5046937779721576,2.6149999999999998,1.6600276102121516,6.0,1.8021977323997127,56.53,14.472999999999999,2.393,18.305,42.0,Low
8.05,8.025,9.265,7.98,5.025,9.265,7.695,0.145,0.085,0.79,2.2,6.025,0.53,0.53,0.058,0.078,0.134,0.805,0.746,0.071,0.15,1.59,2.2,0.64,7.795,7.795,0.63,0.567,8.6,6.4,5.025,6.025,5.025,2.4,1.6,7.900714285714287,1.418838810939626,1.4721428571428572,2.1285496962776818,0.29171428571428576,0.33261725465651676,3.0309999999999997,3.309365800270499,5.010714285714285,2.390643965844469,55.30500000000001,10.305,2.0420000000000003,21.217,35.074999999999996,Low
7.15,7.15,9.545,8.25,5.07,9.25,5.18,0.247,0.215,1.57,1.848,24.23,0.429,0.429,0.03,0.105,0.134,0.902,0.848,0.071,0.071,0.59,1.105,1.62,7.795,8.795,1.73,1.67,4.8,4.12,4.25,6.45,4.15,3.5,3.0,7.3707142857142856,1.7898939181122546,4.138285714285714,8.884165309025674,0.3087142857142858,0.3884884014938388,3.329285714285714,3.427836329926198,4.324285714285715,1.0996796070198074,51.595,28.967999999999996,2.1610000000000005,23.305,30.270000000000003,Low
5.0,5.5,9.0,6.83,5.4,9.805,5.03,0.3,0.3,1.848,10.09,16.645,0.28,0.429,0.031,0.038,0.074,0.902,1.454,0.056,0.567,0.79,1.62,14.67,19.355,20.05,0.636,1.8,10.7,7.3,2.04,2.8,6.75,2.95,2.23,6.652142857142857,1.9891703822256677,4.2702857142857145,6.520151959228294,0.446,0.5579447403940047,8.417285714285715,9.153920193270308,4.967142857142856,3.3244534101398493,46.565,29.892,3.122,58.921,34.769999999999996,Low
7.58,7.5,9.265,9.265,5.055,8.76,7.15,0.4,0.3,0.65,1.285,12.645,0.429,0.429,0.039,0.045,0.011,0.902,0.848,0.009,0.01,1.6,2.2,0.64,2.155,3.095,1.78,1.8,7.8,8.6,4.725,5.725,7.625,3.97,3.9,7.796428571428571,1.4894006464730323,2.305428571428571,4.571338711914445,0.2662857142857143,0.4163731156409734,1.895714285714286,0.7399235803526637,6.049285714285714,1.951741591014353,54.574999999999996,16.137999999999998,1.8639999999999999,13.270000000000001,42.345,High
7.3,8.2,8.98,9.265,4.95,8.98,6.375,0.04,0.04,0.65,4.14,16.645,0.38,0.429,0.017,0.039,0.011,0.95,1.18,0.072,0.19,1.3,1.61,0.64,19.355,2.02,1.73,1.73,3.4,4.2,3.95,3.5,8.415,2.155,2.5,7.721428571428573,1.604729245817173,3.189142857142857,6.106763202345725,0.3512857142857143,0.49569873723385466,4.055000000000001,6.761074248963696,4.017142857142857,2.0735112272480727,54.05000000000001,22.323999999999998,2.459,28.385,28.12,High
5.89,7.94,9.545,10.07,10.98,9.805,7.695,0.3,0.3,0.65,3.85,5.845,0.31,0.429,0.02,0.02,0.082,0.902,1.454,0.056,0.15,4.2,3.29,2.074,10.465,6.054,1.73,1.8,2.52,2.52,9.55,10.465,10.465,6.625,5.7,8.846428571428572,1.748522505540307,1.6691428571428573,2.2497000117475983,0.3834285714285714,0.5674148562098273,4.230428571428571,3.1593758801986436,6.835,3.471210163617294,61.925,11.684000000000001,2.6839999999999997,29.613,47.845,Low
8.1,4.98,9.545,9.115,6.015,8.98,7.15,0.3,0.2,0.65,3.85,5.845,0.28,0.44,0.062,0.078,0.064,0.22,1.075,0.037,0.19,0.09,0.12,14.67,19.355,20.05,9.53,7.695,10.7,6.7,3.95,2.8,8.4,3.5,8.25,7.697857142857143,1.7197258917796006,1.652142857142857,2.2621521042708737,0.24657142857142858,0.37191748956941917,10.215714285714284,8.280077711275535,6.328571428571428,2.9815903394633128,53.885,11.564999999999998,1.726,71.50999999999999,44.3,Low
8.177,8.177,9.265,9.265,6.025,10.25,5.69,0.247,0.2,0.65,4.265,8.2,0.31,0.34,0.03,0.047,0.082,0.805,0.636,0.058,0.051,2.467,2.2,1.848,7.78,7.795,3.73,3.73,4.8,4.867,4.65,5.2,5.75,3.8,3.0,8.121285714285714,1.7058410158712245,2.0302857142857142,3.090604402285833,0.24414285714285716,0.32941333132880773,4.2214285714285715,2.5401510360044117,4.581,0.9123013025676696,56.849,14.212,1.709,29.55,32.067,High
9.7,4.98,9.545,9.115,6.015,9.805,5.03,0.04,0.02,0.65,3.85,12.175,0.28,0.44,0.044,0.038,0.064,0.22,1.075,0.071,0.11,0.4,0.55,14.67,19.355,20.05,9.53,7.695,3.15,2.2,3.95,4.95,6.75,3.5,3.9,7.741428571428572,2.2800506468894395,2.4935714285714288,4.476314252341349,0.2317142857142857,0.3770060628538636,10.321428571428571,8.130197165652316,4.057142857142857,1.4529936256537659,54.190000000000005,17.455000000000002,1.6219999999999999,72.25,28.4,Low
5.8,8.5,7.87,6.9,1.64,8.42,7.17,0.23,0.24,0.65,3.78,5.28,0.51,0.51,0.053,0.078,0.093,0.805,0.567,0.075,0.34,0.6,1.4,4.66,4.96,8.45,1.73,1.74,6.6,6.2,4.1,6.8,6.4,3.2,3.3,6.614285714285715,2.387131173206709,1.5999999999999999,2.053452377501525,0.2872857142857143,0.2973632538863953,3.3628571428571425,2.795786796149486,5.228571428571429,1.6214338158085946,46.300000000000004,11.2,2.011,23.54,36.6,Low
7.55,7.35,8.77,10.08,4.95,7.375,6.375,0.02,0.02,1.16,4.28,8.415,0.53,0.429,0.04,0.06,0.095,0.902,1.18,0.056,0.15,1.9,2.2,2.095,7.45,7.795,1.56,1.8,4.2,4.2,7.6,6.075,6.75,6.625,5.2,7.492857142857143,1.63695310751117,2.122,3.147003283548758,0.3547142857142857,0.4769887190440022,3.5428571428571423,2.7962562131399564,5.807142857142858,1.3151928158476012,52.45,14.854,2.483,24.799999999999997,40.650000000000006,Low
10.0,4.98,9.545,9.115,6.025,9.805,5.03,0.3,0.3,1.64,0.515,12.175,1.285,0.429,0.012,0.08,0.015,0.902,1.454,0.056,0.11,2.6,3.0,2.095,19.355,20.05,0.636,1.8,4.6,4.97,3.95,4.95,6.75,3.5,7.37,7.785714285714286,2.3241045382602534,2.3777142857142857,4.35174370087385,0.37557142857142856,0.571889807900921,7.0765714285714285,8.658974185917229,5.155714285714285,1.4157195713706527,54.5,16.644,2.629,49.536,36.089999999999996,High
7.4,8.9,8.09,7.6,8.01,12.43,7.15,0.145,0.09,1.65,1.285,14.515,0.28,0.429,0.01,0.03,0.208,0.66,0.567,0.071,0.567,2.4,1.6,2.095,19.355,19.355,1.73,1.8,4.2,3.3,4.725,5.725,8.415,4.725,4.2,8.51142857142857,1.8190971072799509,2.627714285714286,5.275988681889734,0.3018571428571429,0.28579096590073694,6.905,8.509022662248977,5.041428571428571,1.658165940343211,59.58,18.394000000000002,2.113,48.335,35.29,Low
5.89,7.2,10.08,6.37,2.34,10.44,7.15,0.24,0.225,1.16,3.98,5.9,1.285,0.294,0.075,0.3,0.011,0.95,1.18,0.064,0.071,2.21,2.205,2.02,2.3,4.02,2.67,1.0,2.52,2.52,2.04,5.8,7.7,4.5,2.9,7.067142857142857,2.7293327284992466,1.8691428571428574,2.213068038460893,0.3787142857142857,0.48232275303497557,2.346428571428571,0.9005309280535301,3.997142857142857,2.10603667493956,49.47,13.084000000000001,2.6510000000000002,16.424999999999997,27.979999999999997,Low
6.54,3.25,12.475,7.6,8.11,11.475,7.15,0.3,0.3,0.65,4.39,16.645,0.454,0.429,0.034,0.046,0.015,0.902,1.454,0.013,0.542,1.37,2.15,1.074,14.775,16.645,1.73,1.8,8.0,8.6,8.625,6.625,8.415,7.37,8.25,8.085714285714285,3.0994225652684464,3.3097142857142856,6.064120181149824,0.42942857142857144,0.5677863028589943,5.649142857142856,6.902327154145705,7.9835714285714285,0.7383524129535202,56.6,23.168,3.0060000000000002,39.54399999999999,55.885,Low
5.89,6.63,8.77,7.5,10.07,8.43,5.03,0.14,0.2,0.65,18.645,16.645,0.38,0.746,0.062,0.015,0.208,0.902,0.746,0.056,0.567,4.2,5.105,3.96,4.9,4.58,3.02,3.72,4.25,4.5,6.025,6.625,6.75,7.37,5.2,7.474285714285714,1.7572692560035408,5.343714285714286,8.426031978622078,0.36514285714285716,0.36714503427184764,4.212142857142856,0.7225871178322674,5.817142857142857,1.1936703102296755,52.32,37.406000000000006,2.556,29.484999999999996,40.72,High
7.1,7.3,9.5,6.625,6.375,8.76,7.15,0.29,0.31,0.68,4.9,5.07,0.429,0.429,0.024,0.046,0.07,0.53,1.18,0.056,0.15,0.95,0.95,2.095,6.025,5.07,2.73,2.78,3.15,4.8,4.725,5.725,8.725,5.625,4.2,7.544285714285714,1.1494651965567457,1.7297142857142858,2.227936318231569,0.2937142857142857,0.4286901422883877,2.942857142857143,1.9475622735932758,5.278571428571429,1.75246425138459,52.809999999999995,12.108,2.056,20.6,36.95,Low
7.367,9.2,12.02,9.265,4.95,10.07,7.15,0.225,0.247,0.65,4.39,7.45,0.38,0.844,0.05,0.03,0.026,0.805,1.454,0.064,0.09,5.8,5.105,1.8,6.074,4.58,1.73,1.8,4.8,4.8,4.725,5.725,5.725,4.725,3.0,8.57457142857143,2.2949323778812345,2.0265714285714287,2.8111838465400334,0.3598571428571429,0.5585595845778761,3.8412857142857146,1.9897851403510642,4.785714285714286,0.9093103090228538,60.022000000000006,14.186,2.519,26.889000000000003,33.5,Low
8.94,9.2,9.545,9.265,7.15,8.98,7.15,0.253,0.2,1.16,4.273,13.45,0.38,0.38,0.03,0.006,0.038,0.902,1.18,0.071,0.093,1.5,1.5,2.02,18.645,8.45,1.73,1.84,4.7,4.2,4.725,5.725,5.725,4.725,3.1,8.604285714285714,1.0132555969556272,2.8708571428571426,4.88546642019543,0.3314285714285714,0.49213137038222393,5.097857142857142,6.4817743565727275,4.700000000000001,0.9048480535426927,60.23,20.095999999999997,2.32,35.684999999999995,32.900000000000006,Low
7.1,7.8,9.1,7.9,6.7,8.3,7.5,0.12,0.12,0.65,7.78,4.14,0.53,0.51,0.06,0.03,0.082,0.66,1.23,0.05,0.1,1.6,1.2,2.02,4.87,7.45,0.19,1.74,3.5,4.2,2.8,6.0,5.2,2.4,3.0,7.771428571428572,0.7889112449325034,1.9785714285714282,2.922815016221112,0.316,0.46065750111480147,2.724285714285714,2.530196679725756,3.871428571428571,1.330055494724795,54.400000000000006,13.849999999999998,2.212,19.07,27.099999999999998,High
9.1,8.5,9.545,9.115,8.11,8.98,6.375,0.3,0.3,0.65,3.85,5.845,0.28,0.44,0.065,0.095,0.064,0.22,1.075,0.072,0.19,5.8,4.2,6.025,19.355,20.05,5.07,6.76,4.7,5.4,3.95,3.95,8.4,3.5,3.0,8.532142857142858,1.0583905121411832,1.6664285714285714,2.2517450904533916,0.2544285714285714,0.3673140605090132,9.608571428571427,6.944171845443316,4.7,1.8090052515125545,59.72500000000001,11.665,1.781,67.25999999999999,32.9,Low
4.367,5.27,9.2,6.97,5.3,9.25,8.25,0.785,0.785,0.698,1.3,10.09,0.35,0.429,0.102,0.025,0.082,0.66,1.188,0.013,0.191,1.57,1.74,3.73,14.515,5.2,4.26,3.8,6.3,5.7,2.22,8.265,9.265,2.27,2.23,6.9438571428571425,2.010780315248405,2.0624285714285713,3.553144469205779,0.32299999999999995,0.44178501559016237,4.973571428571428,4.407632314411856,5.178571428571429,2.9905806491461853,48.607,14.437,2.2609999999999997,34.815,36.25,High
9.1,8.5,9.4,7.9,5.2,8.98,5.84,0.49,0.3,0.65,4.65,5.2,0.429,0.429,0.05,0.05,0.011,0.805,0.746,0.013,0.15,0.0,0.065,0.64,9.265,6.07,0.82,0.567,2.7,2.4,3.5,5.2,7.75,3.5,3.0,7.845714285714286,1.669798961380852,1.7354285714285713,2.187128852867983,0.2607142857142857,0.35508858720311576,2.4895714285714283,3.6675849845705857,4.007142857142857,1.882026516689871,54.92,12.148,1.8249999999999997,17.427,28.05,High
7.5,8.5,11.475,9.265,8.11,8.98,6.375,0.215,0.18,1.16,8.625,12.175,0.31,0.44,0.05,0.06,0.064,0.22,1.075,0.071,0.19,0.09,0.12,14.67,19.355,20.05,9.53,7.695,5.0,5.4,2.04,2.8,8.4,2.155,3.85,8.600714285714286,1.59493842245667,3.3007142857142857,4.967765618272992,0.2471428571428571,0.3714397342644916,10.215714285714284,8.280077711275535,4.235,2.259850658782567,60.205,23.105,1.7299999999999998,71.50999999999999,29.645000000000003,Low
7.5,8.5,9.0,7.6,6.025,9.805,5.03,0.3,0.3,1.64,0.515,16.645,1.285,0.429,0.05,0.04,0.134,0.902,1.454,0.056,0.567,2.6,2.3,2.095,10.98,14.8,2.67,1.8,10.7,7.3,8.725,9.265,7.9,5.725,7.5,7.637142857142857,1.6692260111172712,3.016285714285714,6.03241603655577,0.45757142857142863,0.5490597590860389,5.320714285714287,5.295254501730322,8.159285714285714,1.589752151991594,53.46,21.113999999999997,3.2030000000000003,37.245000000000005,57.115,Low
5.89,8.9,9.545,9.265,9.265,10.07,8.76,0.145,0.09,1.16,4.393,16.645,0.38,0.44,0.29,0.3,0.208,0.66,1.454,0.056,0.567,1.8,2.205,2.095,19.355,20.05,0.636,1.8,4.935,4.97,2.04,6.075,8.4,3.5,3.85,8.813571428571429,1.3588466748365269,3.321857142857143,6.066630790056137,0.505,0.46664226126659375,6.848714285714285,8.797915088517387,4.824285714285715,2.034646628965803,61.695,23.253,3.535,47.940999999999995,33.77,Low
9.1,13.3,8.77,7.8,2.31,9.805,7.15,0.17,0.3,0.65,21.97,9.37,0.38,0.429,0.1,0.09,0.208,1.252,1.18,0.071,0.19,0.4,1.62,2.095,19.355,16.645,2.57,1.73,5.0,5.4,2.04,5.725,8.415,6.625,5.7,8.319285714285714,3.305952243771111,4.752714285714286,8.29889138608858,0.4415714285714286,0.531900948530475,6.344999999999999,8.027350123172653,5.557857142857143,1.9175349999909976,58.235,33.269000000000005,3.091,44.41499999999999,38.905,High
7.5,8.1,9.0,6.17,5.4,9.805,6.375,0.24,0.2,0.65,3.98,8.625,0.38,0.429,0.03,0.012,0.026,0.22,0.746,0.056,0.567,2.5,3.0,2.095,14.775,0.848,0.636,1.8,4.2,4.4,3.95,5.8,6.75,3.5,3.5,7.478571428571429,1.6002258025190126,2.072,3.1892339205520814,0.2367142857142857,0.2997291634602336,3.664857142857143,4.971334576971307,4.585714285714286,1.2317718558084954,52.35,14.504000000000001,1.657,25.654,32.1,High
9.7,8.2,8.1,7.5,3.24,8.98,7.15,0.145,0.09,0.714,4.19,5.845,0.31,0.429,0.017,0.039,0.026,0.805,0.848,0.071,0.064,1.3,1.61,2.02,5.24,5.69,0.82,1.8,4.2,3.9,4.15,5.2,5.5,4.5,5.0,7.5528571428571425,2.086901325615838,1.6747142857142858,2.341883552064144,0.2671428571428571,0.38279560628418424,2.64,1.9715222545028501,4.635714285714286,0.6032649264034594,52.87,11.723,1.8699999999999999,18.48,32.45,High
9.7,8.9,10.08,7.7,5.845,10.07,6.375,0.24,0.245,0.65,5.56,16.645,0.31,0.429,0.08,0.099,0.208,0.22,1.454,0.056,0.567,2.205,1.62,2.095,10.465,8.415,0.636,1.8,4.2,4.2,3.95,3.8,8.415,3.95,3.85,8.381428571428572,1.7638752655391912,3.4398571428571425,6.136795728189411,0.38342857142857145,0.5029055103903242,3.8908571428571426,3.8703361365033664,4.623571428571429,1.6791781578243223,58.67,24.078999999999997,2.684,27.235999999999997,32.365,High
13.7,14.7,10.665,9.265,8.11,11.37,10.07,0.04,0.02,0.65,19.255,5.845,0.31,0.429,0.29,0.3,0.208,0.22,1.18,0.071,0.071,1.93,4.22,2.095,7.45,7.795,2.02,1.8,4.765,6.835,8.515,7.055,6.75,4.725,6.34,11.125714285714285,2.3574605485766322,3.7927142857142853,7.128942411379257,0.33428571428571435,0.38427798717669404,3.9014285714285717,2.6757938296975756,6.426428571428572,1.3348867439028749,77.88,26.548999999999996,2.3400000000000003,27.310000000000002,44.985,High
10.0,8.2,9.545,7.6,8.01,8.98,7.15,0.095,0.2,0.65,2.3,8.625,0.38,0.844,0.065,0.08,0.064,0.22,1.57,0.071,0.567,1.9,2.6,2.095,18.355,4.58,2.074,1.8,5.95,4.3,4.725,5.725,5.725,5.75,4.2,8.497857142857141,1.043630909943969,1.8705714285714288,3.069083025766429,0.3767142857142858,0.5569493436826831,4.771999999999999,6.066012391458934,5.196428571428571,0.7584837632063187,59.48499999999999,13.094000000000001,2.6370000000000005,33.403999999999996,36.375,High
5.7,8.5,9.545,8.37,2.28,9.805,5.03,0.3,0.2,1.64,0.515,16.645,0.38,0.429,0.05,0.06,0.134,0.66,1.075,0.071,0.19,1.05,1.15,2.095,4.9,2.02,0.636,1.8,4.7,4.97,2.04,2.8,8.4,2.155,4.2,7.032857142857142,2.7782996255846504,2.8727142857142853,6.092370630941778,0.32,0.39573181154244685,1.9501428571428572,1.4099362194287879,4.180714285714286,2.209371005081591,49.23,20.108999999999998,2.24,13.651,29.265000000000004,Low
8.1,8.3,7.96,9.265,6.015,8.98,7.15,0.2,0.2,1.16,8.625,12.175,0.31,0.429,0.07,0.105,0.064,0.22,1.075,0.071,0.19,2.475,2.2,14.67,7.45,20.05,9.53,7.695,10.4,5.4,2.04,2.8,8.4,2.155,2.025,7.967142857142858,1.104339384514777,3.2998571428571424,4.96829264531829,0.2564285714285714,0.36626441138557136,9.152857142857142,6.419889574039194,4.7457142857142856,3.4393221577458992,55.77,23.098999999999997,1.7949999999999997,64.07,33.22,High
5.89,7.25,9.545,7.5,4.55,9.805,6.375,0.3,0.3,0.65,8.625,16.645,0.31,0.429,0.03,0.05,0.038,0.805,1.075,0.056,0.064,0.88,0.915,2.095,4.9,4.58,1.56,1.8,4.2,4.8,3.95,5.725,5.725,3.5,3.3,7.273571428571429,1.9043321539009292,3.8941428571428567,6.405451465446482,0.30257142857142855,0.4425079498882316,2.39,1.6671307687161196,4.457142857142857,0.9925466283877091,50.915,27.258999999999997,2.118,16.73,31.2,Low
10.0,8.65,9.545,9.115,8.11,8.98,7.15,0.36,0.435,1.848,8.625,12.175,0.31,0.429,0.145,0.095,0.064,0.66,1.075,0.071,0.19,4.3,5.4,3.96,14.775,3.73,0.636,1.8,2.52,2.52,2.04,2.8,8.4,2.155,2.025,8.792857142857143,0.9440509217500626,3.454571428571428,4.883592832370544,0.32857142857142857,0.38961470589239705,4.943,4.621631710409936,3.2085714285714286,2.307326581214925,61.550000000000004,24.182,2.3,34.601,22.46,High
6.933,6.5,7.9,6.42,3.66,8.43,6.43,0.4,0.213,0.65,5.66,7.28,0.429,0.429,0.157,0.15,0.082,0.66,0.934,0.013,0.191,3.6,2.5,3.79,5.9,5.69,5.02,2.64,2.367,3.867,4.5,5.8,6.75,2.29,2.9,6.610428571428572,1.5200837539581884,2.1515714285714287,2.989568913023128,0.3124285714285714,0.3452529783327279,4.162857142857143,1.391913722011465,4.067714285714286,1.724281561915543,46.273,15.061,2.187,29.14,28.473999999999997,Low
7.05,6.025,11.475,9.115,8.11,8.98,6.375,0.24,0.245,0.65,8.625,12.175,0.28,0.44,0.062,0.078,0.064,0.41,1.075,0.071,0.19,3.29,1.96,14.67,2.3,20.05,2.67,7.695,3.15,2.2,2.04,2.8,8.4,2.155,7.37,8.161428571428571,1.895287388686551,3.236428571428572,5.001867746390437,0.2785714285714286,0.37320140100793525,7.519285714285715,7.161603887265424,4.0164285714285715,2.6883432231979394,57.129999999999995,22.655000000000005,1.95,52.635000000000005,28.115000000000002,Low
8.367,8.433,8.77,9.265,4.0,8.98,6.375,0.3,0.3,0.65,3.85,12.175,0.38,0.429,0.05,0.04,0.026,0.22,0.746,0.071,0.191,0.03,0.12,0.64,4.9,0.636,0.636,1.8,4.913,4.8,4.725,5.725,5.725,2.95,4.45,7.741428571428571,1.8994873744550886,2.5834285714285707,4.420884973891648,0.19199999999999998,0.25598372344089904,1.2517142857142858,1.7086237848324712,4.755428571428571,0.9363704496873119,54.19,18.083999999999996,1.3439999999999999,8.762,33.288,High
